,Observation ID,Date,Time,Troop,Observers,Location,Latitude ,Longitude,Rain Type,Land Use,Temperature,Cloud Cover,Wind,Wilderness,Den Type,Park Habitat,Troop Number,Complete Count?,Group Spread,Number juveniles/ Sub-Adults,# Pups,# Pregnant,Pregnant third,Identifiable Individuals,Number sick,Illness Rank,Description of Signs,Number injured,Description of Injuries,Feces,# Feces,Urine,Anal Gland Secr.,Comments,Mix,Troop Name,Split,Columna1,Columna2,Columna3,AM/PM,Time up,Not seen,Columna4
,PLAT220217,2/22/2017,14:15,PLAT,"Mike, Kabelo",Plateau residence,17.80036,25.15658,No Rain,Residential,-,15,No,Heavily degraded,-,-,20,,25,13,,,,"148.920 (BM33116), another non-working collar",1,3,Adult male looks thin,-,-,Yes,,-,-,Two pregnant females,,,,,,,,,,
,FOR220217,2/22/2017,13:00,FOR,"Mike, Kabelo",Car Wash near back way to CARACAL,17.803025,25.150797,No Rain,Residential,-,25,No,Heavily degraded,-,-,14,,15,4,,,,"L. red/radio collar, R. Green/pink collar",-,-,-,-,-,-,,-,-,,,,,,,,,,,
,FOR230217,2/23/2017,11:11,FOR,Kabelo,Marina lodge,17.801292,25.148992,No Rain,Lodge,-,-,No,Buildings,-,-,16,,-,7,,,,"L. red/radio collar, R. Green/pink collar",,-,-,-,-,-,,-,-,,,,,,,,,,,
,LIB230217,2/23/2017,15:00,LIB,"Mike, Kabelo",BTC near Builders World,17.796341,25.156185,No Rain,Residential,-,100,No,Heavily degraded,-,-,14,,10,3,,,,Green collar (BM29415),-,-,-,-,-,-,,-,-,,,,,,,,,,,
,MOW240217,2/24/2017,10:14,MOW,"Mike, Kabelo",Mowana Spa,,,Light,Lodge,-,95,-,Cultivated (lawn),-,-,28,,30,4,,,,"Both radio collars, brown collar, white/black collar, BM41017, BM41117, BM40917",0,-,-,-,-,-,,-,-,Trapped three. Placed eartags on all and radiocollars on two.,,,,,,,,,,
,CSL240217,2/24/2017,8:20,CSL,Mike,CSL Campsite entrace,,,No Rain,Lodge,-,90,No,Heavily degraded,-,-,11,,,8,,,,"R. red, L. Yellow",-,-,-,-,-,-,,-,-,"Three adults and 8 pups alone, huddled together at campsite. Rest of troop not in site…no signal.",,,,,,,,,,
,CSL240217B,2/24/2017,16:40,CSL,Mike,CSL Campsite,,,No Rain,Lodge,-,70,No,Heavily degraded,-,-,24,,,10,,,,"L. red/collar, L. Yellow, L. Orange, R. red",2?,-,"Male with swollen nose, L. red with collar looks a bit thin",,,,,,,,,,,,,,,,,
,CCH270217,2/27/2017,10:05,CCH,"Mike, Kabelo",Chilwero Lodge,17.82718,25.13829,No Rain,Lodge,-,50,Yes,Heavily degraded,-,-,18,,20,3,,,,-,1?,-,Nose swollen?,-,-,-,,-,-,,,,,,,,,,,
,PLAT270217,2/27/2017,10:35,PLAT,"Mike, Kabelo",Plateau residence,17.80012,25.15694,No Rain,Residential,-,70,Yes,Heavily degraded,-,-,42,,40,13,,,,"Two radio collars, one working",3?,-,"3 appear quite thin, all adult males",-,-,-,,-,-,,,,,,,,,,,
,CSL010317,3/1/2017,15:45,CSL,Kabelo,By river behind choppies,17.8043,25.14718,No Rain,Urban,-,50,-,Slightly degraded,-,-,-,,50,-,,,,"R. red, R. orange, L. green, L. yellow, Radio collar",,-,,,,,,,,,,,,,,,,,,
,WCW020317,3/2/2017,15:40,WCW,Mike,West end of WC,17.83791,25.09834,No Rain,National Park,-,90,No,Pristine,-,-,-,,-,-,,,,Radio Collar was close but did not see,-,-,-,-,-,-,,-,-,,,,,,,,,,,
,CGL020317,3/2/2017,16:20,CGL,Mike,By Ryan Clemence's scrap pile,17.84154,25.07571,Medium,Lodge,-,100,No,Heavily degraded,Building Material,-,-,,-,-,,,,-,-,-,-,-,-,Yes,,-,-,"Raining pretty hard, troop was in den. I collected feces but did not get any good observation on any mongoose",,,,,,,,,,
,CSL030317,3/3/2017,11:46,CSL,Kabelo,Behind Choppies,17.804252,25.147235,No Rain,Lodge,-,-,No,Buildings,Hole in tree,-,24,,-,6,,,,L. Green ear,1,6,Same adult male with swollen nose,-,-,-,,-,-,,,,,,,,,,,
,FOR030317,3/3/2017,11:55,FOR,Kabelo,Behind Hospital,17.801379,25.150114,No Rain,Residential,-,-,No,Buildings,Building,-,17,,-,9,,,,2 with orange ear tags,-,-,-,-,-,-,,-,-,,,,,,,,,,,
,LIB030317,3/3/2017,16:05,LIB,Mike,Junk pile at BTC,17.79667,25.155932,No Rain,Urban,-,0,No,Heavily degraded,Scrap Heap,-,9,,5,4,,,,R. purple/collar,0,-,-,-,-,-,,-,-,-,,,,,,,,,,
,SDRF050317,3/5/2017,15:40,SDRF,"Mike, Nate",By river where road turns left onto riverfront drive (by mark and kathys old place),,,No Rain,National Park,-,100,Yes,Pristine,-,-,17,,10,5,,,,-,-,-,-,-,-,-,,-,-,-,,,,,,,,,,
,CSL060317,3/6/2017,10:40,CSL,"Mike, Kabelo","Wooded ""island"" between CSL and Bush lodge lots",,,No Rain,Lodge,-,85,No,Heavily degraded,-,-,30,,30,10,,,,"R. Red, L. Red/collar, Injured front right leg juvenile",1,6,-,1,Badly injured front right leg,-,,-,-,Trapped AF and collared,,,,,,,,,,
,KWA060317,3/6/2017,15:20,KWA,Mike,Farm up on hill,17.79836,25.21024,No Rain,Residential,-,60,Yes,Heavily degraded,Scrap Heap,-,25,,30,9,,,,"L. blue/collar, L. orange, 1 pregnant",-,-,-,-,-,Yes,,-,-,,,,,,,,,,,
,PLAT060317,3/6/2017,11:15,PLAT,Mike,Near driving school area,,,No Rain,Residential,-,80,No,Heavily degraded,Scrap Heap,-,30,,40,10,,,,Three radio collars…one working.,3,3,Emaciated,0,-,-,,-,-,,,,,,,,,,,
,FOR070317,3/7/2017,10:29,FOR,Kabelo,P7 house near roads dept,,,No Rain,Residential,-,-,No,Buildings,-,-,11,,-,3,,,,-,-,-,-,-,-,-,,-,-,Mongoose dug through and damaged building at roads department…workers complaining about damage,,,,,,,,,,
,CGL090317,3/9/2017,9:45,CGL,"Mike, Nate",Scrap pile by entrance (Ryan Clemence's worker area),17.8414,25.0757,No Rain,Lodge,-,100,No,Heavily degraded,Scrap Heap,-,16,,25,3,,,,"33816, 41517, 41617",1,7,"41517 - Swollen nose, testes",1,"Report of one with injured rear leg, did not see",,,,Yes,"Trapped AM and SAF, AM appears to have TB (collared)",,,,,,,,,,
,WCE090317,3/9/2017,13:00,WCE,"Mike, Nate",Lower WC road,17.8367,25.09936,No Rain,National Park,-,90,No,Pristine,-,Capparis tomentosa shrub,18,,10,4,,,,None,-,-,-,-,-,-,,-,-,-,,,,,,,,,,
,FOR090317,3/9/2017,9:02,FOR,Kabelo,Hospital,,,No Rain,Residential,-,-,No,Buildings,Building,-,19,,-,8,,,,40117,-,-,-,-,-,-,,-,-,-,,,,,,,,,,
,CSL090317,3/9/2017,8:15,CSL,Kabelo,CSL,,,No Rain,Lodge,-,-,No,Buildings,Building,-,27,,-,8,,,,37916,1,6,"Swollen nose, somewhat thin",1,Juvenile with injured front right leg,Yes,,-,-,-,,,,,,,,,,
,LIB090317,3/9/2017,8:45,LIB,Kabelo,Newtown across from old bakery,,,No Rain,Residential,-,-,No,Heavily degraded,Scrap Heap,-,11,,-,5,,,,"40617, 29415",-,-,-,-,-,-,,-,-,-,,,,,,,,,,
,CSL100317,3/10/2017,16:00,CSL,Mike,CARACAL entrance near storage containers,,,No Rain,Urban,-,90,No,Slightly degraded,-,-,32,,30,14,,,,"37416, 37716, New collar, LG?",1,6,Swollen nose,-,-,-,,-,-,-,,,,,,,,,,
,PLAT130317,3/13/2017,10:20,PLAT,"Mike, Kabelo, Lena",Plateau residence,-17.801795,25.157393,No Rain,Residential,-,40,Yes,Heavily degraded,-,-,20,No,-,-,,,,-,-,-,-,-,-,No,,-,-,"In thick brush, difficult to get a good look at any of them",,,,,,,,,,
,CSL130317,3/13/2017,13:50,CSL,"Mike, Lena",Near CARACAL student housing project,-17.805261,25.151555,No Rain,Undeveloped,-,80,No,Slightly degraded,-,-,21,,-,-,,,,"BM41317, BM37416, BM37816",1,6,Swollen nose,-,-,,,-,-,-,,,,,,,,,,
,CCH130317,3/13/2017,14:45,CCH,"Mike, Lena, Kabelo",Outside of back entance in bush,-17.82782,25.13804,No Rain,Lodge,-,-,No,Slightly degraded,Building,-,17,,-,5,,,,148.901 collar,-,-,-,-,-,-,,-,-,-,,,,,,,,,,
,SEF150317,3/15/2017,9:00,SEF,Mike,Bidvest car rental,-17.785312,25.172365,No Rain,Urban,-,20,No,Slightly degraded,-,-,14,No,-,-,,,,None,2,3,Both thin,-,-,No,,-,-,"Did not have telemetry gear but bidvest guard showed me where they were, did not see either collared individual. More in bush.",,,,,,,,,,
,KWA160317,3/16/2017,11:34,KWA,Mike,Bushes behind CITF,-17.797116,25.212624,No Rain,Urban,-,20,No,Slightly degraded,Scrap Heap,-,10,No,-,-,,,,148.74,0,-,-,-,-,No,,-,-,"In bushes behind CITF buildings, very difficult to get a good view on any of them",,,,,,,,,,
,FOR160317,3/16/2017,9:08,FOR,Mike,"Residential area behind hospital, near school",-17.8011,25.15091,No Rain,Residential,-,0,No,Heavily degraded,-,-,16,No,-,6,,,,BM40117,1,5,Thin with enlarged testes,-,-,No,,-,-,"I think at some point individuals from MOGO may have merged with forestry. 16 counted here were about 80m from a larger troop near RAC, none of which had collars.",,,,,,,,,,
,UNK200317,3/20/2017,10:00,UNK,"Mike, Lena, Kabelo",Bulldozed area near Forest Reserve,-17.796758,25.177292,No Rain,Undeveloped,-,70,No,Slightly degraded,Slash pile,-,12,Yes,40,4,,,,None,0,-,-,-,-,No,,-,-,"New troop I believe , workers in the area and near the development of white houses up the road say they see them a few times per week",,,,,,,,,,
,FOR200317,3/20/2017,11:05,FOR,"Mike, Lena, Kabelo",Residence next to police station,-17.803051,25.149109,No Rain,Residential,-,80,No,Heavily degraded,-,-,10,No,20,2,,,,None,1,5,Thin with enlarged testes,-,-,No,,-,-,Hard to observe in tall grass,,,,,,,,,,
,SEF200317,3/20/2017,16:00,SEF,"Mike, Kabelo",At rocks behind prison,-17.78926,25.17763,No Rain,Undeveloped,-,50,Yes,Slightly degraded,Rocks,-,21,No,20,-,,,,Collared,-,-,-,-,-,No,,-,-,Too far away and skiddish to identify any illness,,,,,,,,,,
,FOR220317,3/22/2017,12:00,FOR,"Mike, Lena, Kabelo",Residences across from Marina Lodge,-17.80204,25.14926,No Rain,Residential,-,50,No,Heavily degraded,-,-,12,No,-,-,,,,"Red collar, Radiocollar, Orange eartag",2,"7, 3","One very sick, thin with swollen testes, other slightly emaciated hunched back",1,Juvenile barely putting any weight on front feet,No,,-,-,-,,,,,,,,,,
,PLAT230317,3/23/2017,5:00,PLAT,"Mike, Nate, Kabelo, Lena",Water tank place at plateau,-17.801562,25.157832,No Rain,Urban,-,75,No,Heavily degraded,Scrap Heap,-,20,No,10,-,,,,"BM41717, BM41817",-,-,-,-,-,-,,-,-,"Trapped BM41717 and BM41817, collared one, placed ear tags on both",,,,,,,,,,
,MOW230317,3/23/2017,11:37,MOW,"Mike, Kabelo",At Mowana lodge trash,-17.78244,25.15945,No Rain,Lodge,-,50,No,Heavily degraded,-,-,24,No,15,-,,,,"BM4117, 41017, 32416, 32216, 31015, 33616",-,-,-,-,-,-,,-,-,,,,,,,,,,,
,CGL240317,3/24/2017,12:58,CGL,"Mike, Nate",Behind water treatment,-17.84221,25.07411,No Rain,National Park,-,10,No,Pristine,-,-,-,-,-,-,,,,-,-,-,-,-,-,-,,-,-,"Did not see any. Strong signal in park outside of fence in chest high grass, did not follow beyond CGL fence.",,,,,,,,,,
,CSL270317,3/27/2017,8:10,CSL,"Lena, Kabelo",Behind Choppies,-17.805043,25.147072,No Rain,Urban,-,10,No,Buildings,-,-,27,No,-,12,,,,"BM37716, BM37616",,,,,-,-,,-,-,New radio collar appears somewhat thin,,,,,,,,,,
,KUBU270317,3/27/2017,9:10,KUBU,"Lena, Kabelo",Near entrance to KUBU,,,,,,,,,,,,,,,,,,,,,,,-,-,,-,-,,,,,,,,,,,
,FOR270317,3/27/2017,10:15,FOR,"Lena, Kabelo",Oposit of wateraffairs,-,-,No Rain,Urban,-,10,No,-,Scrap Heap,-,-,-,-,None,,,,-,-,-,-,-,-,-,,-,,Seen but unable to count ,,,,,,,,,,
,LIB270317,3/27/2017,10:30,LIB,"Lena, Kabelo",In Department of Animal Health and Production,-,-,No Rain,Residential,-,10,No,-,Building Material,-,12,No,15?,"Non ear tag or collar, all looks healthy",,,,-,-,-,-,-,Yes,-,,-,-,"Seems to be healthy, no radiocollar, collected 3 feces (2 quite dry, 1 fresh) ",,,,,,,,,,
,KWA270317,3/27/2017,9:30,KWA,"Lena, Kabelo",Behind Winga Transport,-17.79424,25.24272,No Rain,Residential,-,10,No,Pristine,Scrap Heap,-,14,,4,37216,,,,BM37216,-,-,-,-,Yes,-,,-,-,"Seems to be healthy, no radiocollar, collected 4 quite dry feces ",,,,,,,,,,
,LIB300317,3/30/2017,8:27,LIB,Kabelo,"Den by Central Bistriet Council, seen by Veterinary building",-,-,-,-,-,-,No,Buildings,Building Material,,12,Yes,,12,,,,"BM40617, BM29415",-,-,-,-,-,-,,-,-,BM29415 from FOR to LIB troop!,,,,,,,,,,
,FOR300317,3/30/2017,8:47,FOR,Kabelo,Behind Kasane Computers,-,-,-,-,-,-,No,Buildings,,,19,Yes,,19,,,,,3,,,,,-,,-,-,2 F and 1 M are skinny and loocks sick,,,,,,,,,,
,CSL300317,3/30/2017,10:45,CSL,Kabelo,Next to swimmingpool,-17.806,25.14618,,,-,-,No,Buildings,-,-,24,Yes,,5,,,,-,1,-,-,-,-,-,,-,-,"Signal good, ear tag unidentified, not healthy is sub adult",,,,,,,,,,
,DUMP300317,3/30/2017,15:25,DUMP,Kabelo,Tire pile at dum,-17.79211,25.18194,No Rain,Urban,-,0,Yes,Heavily degraded,-,-,-,-,-,-,,,,-,-,-,-,-,-,Yes,8,-,-,Not seen  ,,,,,,,,,,
,WDL310317,3/31/2017,8:15,WDL,"Lena, Kabelo",-,-,-,No Rain,National Park,-,0,No,Pristine,-,-,14,Yes,-,10,,,,BM41917,-,-,-,-,-,-,,-,-,"Most of them seen sub-adult and juveniles, general 2/5 body condition, very scared of people",,,,,,,,,,
,CGL310317,3/31/2017,8:40,CGL,"Mike, Nate","Below deck at lodge, taugh to get accurate cant",-17.8405,25.07631,No Rain,Lodge,,50,No,Heavily degraded,-,-,10,Yes,,2,,,,BM41517; BM33916; BM33816,2,,suspect of tb BM41517,,,,,,,,,,,,,,,,,
,CSL310317,3/31/2017,9:13,CSL,"Lena, Kabelo",Netx to river at Spa Safari Lodge,-17.80782,25.14554,No Rain,Lodge,-,-,Yes,-,-,-,32,Yes,,8,,,,"BM41317, Brown collar and L orange ?; ",1,4,"Swollen red nose, water eyes, swolen testicles, skinny",-,,-,,-,-,individual with brown collar and L organe ?,,,,,,,,,,
,CSL030417,4/3/2017,10:10,CSL,"Lena, Kabelo",River at the Camp side,-17.80821,25.1459,No Rain,Lodge,-,0,No,Slightly degraded,Building,-,5,No,3,,,,,"Male with radio collar, but not the collar we trackted with the transmitter",,,,,-,-,,-,-,"Corllared individual seems skinny, hair is flushy and has a shorter tail. Most of the troop was under the Spa. Adults looks skinny ",,,,,,,,,,
,LIB030417,4/3/2017,10:45,LIB,"Lena, Kabelo",-,-17.79806,25.15502,No Rain,Urban,-,0,No,-,-,-,7,-,3,,,,,"Male with green collar, BM40617",-,-,-,-,-,-,,-,-,Troop looks healthy,,,,,,,,,,
,WPLA030417,4/3/2017,11:30,WPLA,"Lena, Kabelo",-,-17.79501,25.15924,No Rain,Residential,-,0,No,-,Building Material,-,5,No,1,,,,,BM39016,-,-,1,Right leg wounded,-,-,,-,-,"WPLA and WA signal, second one stronger. Den in someones plot in Kapamadi (behind pit letrine)",,,,,,,,,,
,SEF030417,4/3/2017,11:45,SEF,"Lena, Kabelo",,-17.78546,25.171676,No Rain,Residential,-,-,No,-,-,-,-,-,-,-,,,,BM35916,-,-,-,-,-,-,,-,-,"Strong signal from bush, could not been seen",,,,,,,,,,
,WDL030417,4/3/2017,15:36,WDL,"Lena, Kabelo",At African Sunset Bophirimo Guest House,-17.81074,25.15696,No Rain,Residential,-,0,No,Buildings,-,-,17,-,-,-,,,,BM41917,-,-,-,-,-,-,,-,-,"Troop difficult to see, very scared of humans. More juveniles than adults",,,,,,,,,,
,PLAT030417,4/3/2017,16:16,PLAT,"Lena, Kabelo",Under building material next to water tanks,-17.80134,25.15806,No Rain,Residential,-,0,No,Buildings,Building Material,-,-,-,-,-,,,,-,-,-,-,-,-,-,,-,-,Troop could be heard in den under building material. ,,,,,,,,,,
,FOR040417,4/3/2017,9:32,FOR,"Lena, Kabelo","Two houses next to hospital to police station, house #16",-17.80256,25.14953,No Rain,Urban,-,0,No,Buildings,Hole in ground,-,10,No,-,40117,,,,2,"4, 2","Adult male with swollen nose and testicles, water eyes, subadlt very skinny",-,-,-,-,,-,-,Female with radiocollar was lacting three pups. Troop with two sub adults and 4 juveniles,,,,,,,,,,
,SEF050417,4/5/2017,16:38,SEF,"LP, KB, MH, SM",-,-17.80223,25.14941,No Rain,Undeveloped,-,50,Yes,Slightly degraded,Rocks,-,28,-,-,-,,,,-,-,-,-,-,-,Yes,3,-,-,"Troop very scared of people, run away when saw us.",,,,,,,,,,
,GAT060417,4/6/2017,7:10,Gate Troop,"LP, KB, MH, SM",Inside Sedudu Gate,-17.78959,25.17651,No Rain,National Park,-,0,No,Pristine,-,,10,Yes,-,-,,,,-,-,-,-,-,-,-,,-,-,"Park entrance gate, run into bush",,,,,,,,,,
,CCH070417,4/7/2017,15:20,CCH,"Lena, Kabelo",-,-,-,No Rain,-,-,80,No,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,
,CGL070417,4/7/2017,16:28,CGK,"LP, KB, MH, SM",-,-17.83644,25.10241,No Rain,Lodge,-,90,No,Slightly degraded,-,-,22,30,7+,-,,,,"BM41517; BM33816, BM with old Radio collar","2,4","Subadult very skinny, hair standing; BM41517 with tb signs;",1,Does not step on right leg (Very skinny subadult),,Yes,12,-,-,2 adult and 1 sub adult sick; tb signs nose and testicles swollen,,,,,,,,,,
,WDL100417,4/10/2017,10:24,WDL,"Lena, Kabelo",-,-17.84147,25.07576,No Rain,,-,20,No,Pristine,-,-,?,-,-,-,,,,BM41917,-,-,-,-,-,-,,-,-,"Were in bush, could not see but signa was very strong and could hear them",,,,,,,,,,
,PLAT100417,4/10/2017,10:52,PLAT,"Lena, Kabelo","House #1103, oposit water tank",-17.84147,25.0757,No Rain,Urban,-,0,No,Buildings,-,-,28,15,12,-,,,,"BM41717; BM33116, BM41817",-,-,1,limping right leg,-,-,,-,-,"lot of smal pups, troop seems healthy",,,,,,,,,,
,CSL100417,4/10/2017,11:10,CSL,"Lena, Kabelo",next to camp site,-17.80797,25.14655,No Rain,Lodge,-,10,No,Buildings,-,-,26,,2+,-,,,,BM41317,3,Swollen nose,-,-,-,-,,-,-,"1 preagnet female,; one eartag can´t see collor; Subadult with tb signs;",,,,,,,,,,
,FOR100417,4/10/2017,11:46,FOR,"Lena, Kabelo","Behind Tourism, towards river bank ",-17.79928,25.14981,No Rain,Urban,-,20,No,Slightly degraded,-,-,22,No,-,-,,,,"radio collar + eartag not properly seen, run into bush",-,-,-,-,-,-,,-,-,Day dening?,,,,,,,,,,
,LIB100417,4/10/2017,12:00,LIB,"Lena, Kabelo","Behind picnic house in New Town, behind old bakery in Den. ",-17.79773,25.15428,No Rain,Urban,-,30,No,Buildings,Building Material,-,2,No,-,-,,,,BM40617,-,-,-,-,-,-,,-,-,,,,,,,,,,,
,WPLAT100417,4/10/2017,12:26,WPLA,"Lena, Kabelo",,-17.7904,25.16255,No Rain,Residential,-,40,No,Buildings,-,-,14,-,5,-,,,,BM38516;L. orange; Radio collar with projected antena,-,-,1,Front left limpinf (BM38516),,Yes,3,-,-,"Fresh feces with antes: WPLAT 10.04.17 A,B,C; Radio collar with projected antena",,,,,,,,,,
,CFT110417,4/11/2017,8:30,Chobe Farm troop,"Lena, Kabelo",In front of Shoprite,-17.79002,25.18353,No Rain,Urban,-,0,Yes,Heavily degraded,-,-,17,No,10,4,,,,-,-,-,-,-,-,-,,-,-,Troop looks healthy ,,,,,,,,,,
,KUBU120417,4/12/2017,14:56,KUBU,"Lena, Kabelo",Bakwena Lodge,-17.79482,25.23519,No Rain,Lodge,-,50,No,Slightly degraded,Building Material,-,29+,25,14,BM38216; BM38016; BM35716; BM36616,,,,1,4,"Swollen nose and lips, water eyes",1,Does not step on Right hand ,-,-,,-,-,"BM35716 lacting 3 pups; female with tb signs also injured right hand; one preagnet female, BM40417 found dead",,,,,,,,,,
,MOW130417,4/13/2017,9:14,MOW,"Lena, Kabelo",Between golf course and staff houses,-17.78478,25.15916,No Rain,Lodge,-,0,No,slightly degraded,-,-,18,No,,-,,,,BM33616; BM41017,-,-,-,-,-,-,,-,-,"Not found frecuences 148.819 and 148.210; BM with L. purple, run away into bush",,,,,,,,,,
,WDL130417,4/13/2017,11:10,WDL,"Lena, Kabelo",Behind fancy houses in bush (Plateu),-17.81185,25.15628,No Rain,Undeveloped,-,0,No,Slightly degraded,-,-,20,,5,-,,,,BM41917,-,-,-,-,-,-,,-,-,,,,,,,,,,,
,FOR130417,4/13/2017,11:38,FOR,"Lena, Kabelo","Behind Tourism, oposite Migration",-17.79897,25.14002,No Rain,Urban,-,10,No,Slightly degraded,-,-,-,-,-,-,,,,BM40117,-,-,-,-,-,-,,-,-,Could not see because in bush. Radio collar 148.440 not found. Troop North from GPS point,,,,,,,,,,
,CCH130417,4/13/2017,14:02,CCH,"Lena, Kabelo","Chilwero Lodge, between Room 13 and 14",-17.82927,25.13676,No Rain,Lodge,-,,No,Slightly degraded,-,-,35,30,7+,BM34916,,,,1,2,"Skinny, standing Hair, injured left side",1,"left back limping, injury ad laterdal left abdomen",-,-,,-,-,"The injured individual seems sick, could not identify ear tag",,,,,,,,,,
,CSL130417,4/13/2017,14:42,CSL,"Lena, Kabelo","Departmen of Forestry, behind Chopies",-17.80316,25.14799,No Rain,Urban,-,,No,Slightly degraded,Building Material,-,24,-,-,-,,,,BM41317; BM37416,-,-,1,"Right hand missing, healed",,Yes,5,-,-,"148.389 not found; put Camara in aparent Den, 1 adult with missing hand, Kabelo saw it ending February with blody bone exposed injury, individual was skinnythen but seems ok now",,,,,,,,,,
,KWA180417,4/18/2017,9:30,KWA,Kabelo,Bridgetown going towards C.T.O.,-17.7954,25.20846,No Rain,Residential,-,-,No,Heavily degraded,-,-,11,No,-,11,,,,BM40317; BM40217,-,-,-,-,-,-,,-,-,"Good signal, troops loocks healthy, all frequences very active ",,,,,,,,,,
,KUBU180417,4/18/2017,10:49,KUBU,Kabelo,"Bakwena Lodge, oposite lundry",,,No Rain,Lodge,-,-,-,Slightly degraded,Building Material,-,34,No,-,19,,,,BM38016; BM36616; BM38216,2,-,-,-,-,-,,-,-,"2 BM with radio collar, 1 preagnet, 2 sub-adults with tb signs, troop has been in Bakwena lodge for the past 6 days, opposite lundry (Kazangula), ear tags seen but unable to define the collor",,,,,,,,,,
,?PARK,4/20/2017,9:20,?PARK,"Lena, Kabelo",,-17.83133,25.13212,No Rain,National Park,-,80,No,Pristine,-,,5,No,-,-,,,,-,-,-,-,-,-,-,,-,-,Run across road into bush in Park. ,,,,,,,,,,
,CGL200417,4/20/2017,10:37,CGL,"Lena, Kabelo",In bush outside of Chobe Game Lodge,-17.84051,25.07684,No Rain,Lodge,-,80,No,Slightly degraded,-,,-,-,-,-,,,,BM41517; BM31816,-,-,-,-,-,-,,-,-,"Can hear both Freq. But nos see, are deep in bush",,,,,,,,,,
,CSL210417,4/21/2017,8:55,CSL,"Lena, Kabelo",Between Room buildings,-17.80767,25.14672,No Rain,Lodge,-,80,No,Buildings,-,-,35,No,80,16+,,,,BM41317; BM31716,1,4,"Swollen nose and face, water eyes",1,broken leg,-,,-,-,RC Freq 148.387 and .389 Not working,,,,,,,,,,
,KUBU210417,4/21/2017,11:06,KUBU,"Lena, Kabelo",Between reception and garage Bakwena lodge,-17.79428,25.2349,No Rain,Lodge,-,99,No,Slightly degraded,Building Material,Capparis tomentosa shrub,15,No,30,5+,,,,BM36616; BM38216; BM30315,-,-,-,-,-,-,,-,-,Female breast-feeding 3 pups ,,,,,,,,,,
,FOR210417,4/21/2017,11:45,FOR,"Lena, Kabelo",Behind Department of Tourism, -17.801987,25.148571,No Rain,Urban,-,95,Yes,Slightly degraded,-,-,21,No,-,16,,,,BM40117,-,-,-,-,-,-,,-,-,"Troop looks healthy, run into bush",,,,,,,,,,
,CSL240417,4/24/2017,11:07,CSL,"Lena, Kabelo",In bush next to main entrance,-17.79431,25.23489,No Rain,Lodge,-,100,No,Slightly degraded,-,-,18,No,10,9+,,,,BM41317  ,-,-,-,-,-,-,,-,-,"indivudula with collar beld, one pup left behind when troop run away",,,,,,,,,,
,PLAT240417,4/24/2017,11:56,PLAT,"Lena, Kabelo",Left from watertank,-17.80168,25.15749,No Rain,Undeveloped,-,100,No,Heavily degraded,-,-,24,Yes,1,3+,,,,BM41817; BM41717,-,-,-,-,-,-,,-,-,Lying on each other warming up in open space,,,,,,,,,,
,WDL240417,4/24/2017,12:29,WDL,"Lena, Kabelo",In backyard of house with walls ,-17.81073,25.15588,No Rain,Urban,-,100,No,Buildings,-,-,-,No,-,-,,,,BM41917,-,-,-,-,-,-,,-,-,"PLOT 826, oposite African Sunset Guest Hous, not seen but strong signal from backyard of house with walls",,,,,,,,,,
,CCH240417,4/24/2017,13:00,CCH,"Lena, Kabelo",In bush in front of dining room of lodge,-17.82777,25.13663,No Rain,National Park,-,100,No,Pristine,-,Gallery Forest,-,-,-,-,,,,,-,-,-,-,-,-,,-,-,SW from GPS point,,,,,,,,,,
,CSL020517,5/2/2017,9:20,CSL,"Lena, Kabelo",Bus stop front of New Apostolic Church run to CSL, -17.80648,25.14877,No Rain,Undeveloped,-,0,Yes,Slightly degraded,-,Capparis tomentosa shrub,22,No,-,14,,,,BM37716  ,-,-,-,-,-,-,,-,-,"We don´t have the receiver, one with Radio collar",,,,,,,,,,
,FOR020517,5/2/2017,9:45,FOR,"Lena, Kabelo",Moving from behind Tourism to Migration,-17.80649,25.14877,No Rain,Urban,-,0,Yes,Buildings,-,-,15,No,15,3,,,,-,-,-,-,-,-,-,,-,-,No signs of Tb; red collar with Left green has no match,,,,,,,,,,
,LIB020517,5/2/2017,10:00,LIB,"Lena, Kabelo",Pinck house,-17.80649,25.14877,No Rain,Urban,-,0,Yes,Buildings,-,-,13,No,150,13,,,,BM40617; BM29415,-,-,-,-,-,-,,-,-,"Left one pupe behind, went to get it later.",,,,,,,,,,
